t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,X_t0,P_t0,X_t1,P_t1,X_t2,P_t2,X_t3,P_t3,X_t4,P_t4,X_t5,P_t5,X_t6,P_t6,X_t7,P_t7,X_t8,P_t8,X_t9,P_t9
1.209249303519611,1.4989852060639173,2.151527572016419,7.90038402657682,13.035760208397008,14.323934396963036,14.414459437827539,14.839985574017888,21.7227021887969,23.32221036018429,0.1,-1.2534371219592597e-22,0.1101587774434459,0.0010678810396858402,0.13742988365382963,0.0047142176920134705,0.974363139579809,0.10307067354353773,5.609260289249409,0.6236353873391588,8.702205201632308,0.9699890456394338,8.974901167594325,1.0005194592887434,10.375342859920046,1.1573003160793678,108.3728616800378,12.128121915622483,186.76872392517652,20.91757109728647
0.868113404039109,1.7051517162864966,6.084335264707099,11.893660727105463,12.122644619806643,15.450152430015097,17.659871019216517,18.172764607933864,19.211215446076146,20.69833415777022,0.10000000000000002,-3.57852550157218e-24,0.12125084990412507,0.0021337789102180106,0.33636261065440004,0.021113601390268657,1.303026632201658,0.0924192954918226,1.3744595763947602,0.09758872095223782,2.98579863515707,0.2137231768040459,4.998392855767455,0.3584245910373535,5.633743283416415,0.40408367892159747,7.176984375212591,0.5149694479278859,10.151941592838726,0.7286909771541468
2.70932333150167,3.9247293772454057,4.6579120679745,7.001431756676992,7.167472756640172,7.5218435331091085,9.559823711567262,10.736833301481148,10.770107949561375,14.526214836117553,0.1,1.0175614004109355e-22,0.1541842992609689,0.0037569733336009687,0.20037772733312342,0.007014298272032134,0.4630686198706576,0.024074503481958262,0.4913735708929907,0.025848408397214716,0.557718119690693,0.029983510192682857,1.15517731448951,0.06654936385511726,1.7587286487374494,0.10306010569590089,1.7797568108386368,0.10432909482577053,6.809195673407108,0.4065847610016214
1.200233519926421,3.9547470628227304,6.993268100144521,12.011542864228176,18.023620256655107,20.549990190817788,20.86334236658496,21.29385610510661,22.590880285002424,23.630670317492864,0.1,1.244389834009461e-22,0.6238124311624198,0.041854417377942155,4.707999542921828,0.36139232924098036,132.58751019983688,10.34556396452,262.99630943707314,68.31757912471743,272.8062757338993,85.75973932022701,273.8219782423412,87.65857737155424,275.1551887414248,90.18034523297243,278.781687918748,97.21390987752197,281.2914820672929,102.26560296415433
4.030045196974601,4.7520673894429715,7.3692573144752735,9.05590093273428,9.942248460210864,13.353804581190914,14.525117632152597,19.61753657109456,21.03422223530566,22.76306126043154,0.1,-2.903403950061127e-22,0.1482744297151761,0.003933649360395402,0.6279129091423943,0.04701698120549949,1.5933328805535083,0.13094833283045318,2.59853941577311,0.21779350225781555,17.090144832099348,1.467005186087856,32.628962333035616,2.8069408294657974,176.49955581729523,29.533470213470068,179.71874014733731,37.45707772794579,182.77985641313347,45.289955790208744
0.8727489104479469,1.1004697248630366,1.6627952149098526,5.102107972854426,11.540570577876938,13.217088498955249,13.684405690365281,15.398646068052264,19.53911168224474,20.69096660940003,0.10000000000000002,2.4886504210482106e-23,0.10748592699858052,0.0008111797133532033,0.12876694715274614,0.0036147308002208245,0.3905694153722589,0.03207708068092259,3.1167480787871744,0.2903533366694721,5.353792327519894,0.5001733669013617,6.224974391748335,0.5818333088418577,10.82297861397199,1.0126729144219921,41.16551774282631,3.8549679753507857,59.69482598292445,5.590672978074825
7.073078386873395,12.213259661687394,13.35316286748995,14.990271676627739,16.166434515362873,17.29572896616252,18.534600039140738,19.23652796371578,23.107817787669244,23.67676546823132,0.1,-1.4579058296247113e-23,0.6192101713185423,0.046048614569093316,0.9282038721923082,0.07203202571292834,1.659831847473241,0.13289262620681172,2.520417984707453,0.20409144932420992,3.7639958680473606,0.30673448712577855,5.844651310589442,0.4782428401341311,7.499992077478971,0.6146121119531298,29.664501297491572,2.4395726419257486,36.30336904269694,2.9861593592554683
4.672169744826355,4.8169516969050425,4.964521906687824,5.376956528282159,10.817937309129182,11.277350874155598,12.304852243934665,14.762969090284821,14.934797736039807,17.74723823296126,0.10000000000000003,9.841122843908224e-22,0.10792796002774444,0.00044305301217125787,0.11677000863970304,0.0011991325715016705,0.1457026490786764,0.003918023120699966,2.74325755860242,0.23556044167633503,3.515301088891413,0.3036657194011386,6.120857416652688,0.5333307200555225,23.07476719955496,2.0271524794390676,25.31809090202267,2.2248397837530605,115.5126225773107,10.178179386706377
7.065971815663218,10.782005823051172,10.801138217115449,11.290472409299575,11.349362119721999,15.846381206650523,15.883672944817366,17.330895808614336,18.651989478401276,18.684878654122326,0.09999999999999999,-2.0959981240269453e-22,0.9270671850584873,0.05616163785039883,0.9377694875522945,0.05688342650000638,1.257821255820951,0.07843371662392601,1.3030503109617546,0.08147500908296235,19.33352278400239,1.2892981968887463,19.771061772796884,1.3186122395950155,47.10073637760305,3.150296785332797,104.01922884662063,6.967574209024657,106.08988056334614,7.106492140388541
3.9659947183961046,8.061680089747705,10.568440113770594,11.15190281086837,18.414548927184867,18.74158721961404,19.16038914261491,19.89221653752791,22.025208095757336,23.128532880777804,0.09999999999999999,-1.134529908904762e-22,1.7583438541956682,0.12317074474970355,10.204700171668936,0.7568871068029379,15.366714887111877,1.144782059781435,172.00754027887527,40.55580983150159,174.14083272803708,42.870331238724795,176.80106778428828,45.81234452657833,181.256662539988,50.894410118553445,192.96684203066093,65.22163699125898,198.3407181137071,72.32469686547802
1.6069038196661989,3.722386477677965,7.421779874613687,9.567777056596444,11.703180495820268,14.680056353471159,16.087486171745354,18.714018982969296,21.724841593415817,22.24273164681865,0.1,-1.1542400719382521e-22,0.415302949697906,0.023898597183592243,5.064453378528235,0.38367386417750643,21.61507607076213,1.6652381004296273,91.56254815217295,7.09301495909969,150.88205020915328,26.81673685543082,158.53880369874477,35.725896020316775,170.40318360807194,50.93838180533678,180.87738573002005,66.12455955445189,182.39591250925133,68.5007377647167
0.36237509168949256,7.856915837782292,8.968919369597003,9.126932900445416,10.127851910986422,10.91110509334715,11.901700620255552,14.901127747203155,18.52569823751788,19.449116843517068,0.1,5.5980094189379705e-24,3.7111336732347064,0.23149125113924784,6.347209265311023,0.3987236738410842,6.850385221807476,0.4306374132949243,11.10515025197665,0.7004801928559263,16.207283174754213,1.0240858927527303,26.14601348227934,1.6545682643283024,111.21119198003598,7.054157921930856,301.84148854263697,31.7175898294557,304.0614252192623,37.91132989649728
0.22881463138830505,1.1299605942827862,8.217146307664002,8.290673906074161,10.697587253690209,11.488846493298734,15.719308637691391,15.946757016398305,22.356569300862162,22.75044205655811,0.1,-9.373636550845052e-24,0.14676005270631481,0.0032067519471471384,3.06914635324081,0.20443250076657457,3.1674938210205403,0.21112325820620473,8.896163902476033,0.6004146713500128,12.492446499362265,0.8446998839803393,76.73599439717633,5.210092161072477,84.59863366245474,5.744573102221085,193.07816118337115,31.776829467447854,193.6481546559148,33.01344436210653
2.5675462671892895,3.0363757352170584,3.195879330868931,11.094034435605138,12.889105529421329,14.656555478559888,16.126124244864382,17.81505746731951,23.52008555638755,23.943804516446363,0.09999999999999999,1.8322050568049563e-22,0.13567089022657208,0.0021200066995293357,0.15063633657135075,0.003246430131073199,27.810583662512677,2.2206375639027947,91.04028058435627,7.307199291866148,130.82925667402304,18.336353925844502,140.5749460740945,27.78341168588649,150.68221378515798,38.51417592564033,177.59544760974117,72.78362731488465,179.2221960344078,75.16574759379962
3.534106536086294,4.31796042251666,6.1031807912526945,6.5364205470379,9.780988115561293,13.814314472566014,17.499630033420445,19.4022302722889,23.58075548028021,23.873781286196106,0.1,2.1513804509767847e-22,0.1600604765128812,0.0032243076035699996,0.47187833860367423,0.026225956268380844,0.6136651022085496,0.036906094616497215,4.3937920856805395,0.32468889524026184,50.82004494616252,3.89545044707952,131.8709690272556,21.570494919701698,140.76931402700575,31.336871636357188,156.15516901081602,50.67253265818352,157.0511504847114,51.91570430351682
1.2311134865389226,2.8875428623207897,7.009751058214527,7.5828593052703495,15.47463650732934,16.471998132608036,19.982657504000933,20.071153675355873,20.485439775053898,23.180225268337033,0.10000000000000002,1.3302098225618376e-22,0.1792896108580249,0.007860050042315951,0.7756110316459344,0.06864574974476223,0.9509969629838386,0.08625316245655726,15.764736360407664,1.5605778392929848,22.48570874065352,2.229212312687042,78.43818221182916,7.798188052922209,80.94836965283154,8.048116471226253,93.80229675914153,9.328027809149694,229.9384424395026,24.26386314463132
3.2157383567710136,4.407082464091492,6.034928821614593,7.634517207312076,9.244698735656389,9.751335444915053,12.869151226930297,20.7956995485252,20.999407819694625,22.20351779105029,0.1,1.941677240997521e-22,0.21812974851877778,0.009202933698443412,0.6374835684232223,0.044811336204599025,1.8314525981641712,0.14590581779583134,5.296589868208957,0.43923977079838367,7.398899633990078,0.6173130067648812,57.87880830447375,4.901623747806236,215.29275853623133,70.26188997124054,216.4709851995039,71.92354908762796,223.06501599020402,81.53531983510412
6.894802865921252,8.34630261149363,12.33131833611485,12.82570233348367,13.215591699796668,18.450324989734803,18.90035772605174,19.88874041645015,22.05718389663209,22.904354292045795,0.09999999999999998,-3.801153408622585e-22,0.2679091325245097,0.008428330768716005,4.0591274014571015,0.22192492080944087,5.687870819583571,0.31401803977052456,7.421905479056275,0.41215416325326326,136.5009603792217,12.574623218716127,140.12407186695242,14.843346216893355,147.75991267744175,19.856578732668083,163.06470689149722,30.922366578481427,168.54127669759438,35.242015815854174
0.28211274893242866,4.573623626539042,8.19781204246794,10.529975969272357,13.92623650657847,17.15702591343794,17.975503155011847,20.37770199593887,21.517559992716663,22.34205357911246,0.09999999999999999,-1.7021826042692773e-23,2.1651970345433185,0.173656890907904,29.35478617699809,2.4969619198668926,131.5717431042945,13.222316983667449,156.22837990335577,39.8066652103246,174.42068689542253,63.579163984097754,178.35637788975487,69.28743349947364,188.56440817134495,85.22520591015147,192.7468509611567,92.3245693940154,195.56931819012604,97.29083190389096
3.030844901994154,5.639405724463542,5.979090380573829,7.555887316561318,8.312323657764884,8.79267754252206,14.227161350579616,15.160960653441624,17.0369651659216,22.26523863618973,0.10000000000000002,6.338594561114353e-23,0.2724198561662948,0.012318811229648062,0.3104639894045846,0.01494966304338074,0.5690373480671549,0.032310693939210135,0.7610644517948931,0.04493548421508003,0.9154130688711668,0.05501022994552186,7.38839509150985,0.4711409482398927,10.579041894992912,0.675777907851175,21.757627448718384,1.3926139937495536,162.25883259327273,10.404669806555088
1.9920618777478794,3.9421134832582387,7.203534296290141,15.818440805165743,16.294272830885724,16.69017378703712,17.164371640507497,21.353129263304332,22.563915215388974,23.369172433938232,0.09999999999999999,-7.073686707035501e-23,0.39508758129221894,0.009607913820898638,3.978138223285047,0.14357339524597712,209.03075678481554,22.23377662722365,212.9848236474456,24.429038181763246,216.17092944773626,26.238682538536384,219.8601799194073,28.38691073627694,247.30507327445576,46.25744260322017,253.73980675666428,51.01609915686653,257.7006279137442,54.073345847541
3.316102330976655,5.474218187509619,6.964697616386669,9.21403814896572,10.954884082732203,13.533157017291895,13.647479403040084,14.94261860707389,17.57525055693607,18.432755878394687,0.1,3.2344054420530496e-23,0.3150252130209418,0.017804011345221145,0.6987235840278356,0.054906143119624454,2.326948747457903,0.21598860446166523,5.904210094600358,0.573783783004344,23.45817451711498,2.3443784649746267,24.938119307958534,2.4941074895450246,49.861178901782566,5.020308629893883,172.29792863775805,20.34503936835774,178.30072055299033,28.17096256202748
2.7852721112924677,5.233103111568183,6.09886674745876,7.019201707388899,9.345092255604921,9.430834128875698,11.60727604369876,14.3667825440806,14.590714674517198,16.05924192825453,0.1,2.6922143999186823e-22,0.2963567581616659,0.02136220907863554,0.43543275789496044,0.03621569491687116,0.6554942018352817,0.059180498432952505,1.8429004499786104,0.18047451953843516,1.9144795291065322,0.18774375511442967,5.036963960859461,0.5040615142333768,17.176387394875356,1.7325265272414998,18.974592540510614,1.9145227722387401,36.447821872419546,3.6833369944351952
7.477767830642663,8.415025001658417,11.121873891593303,11.130060266398182,17.593015909150193,20.767087798298252,20.84504575276299,21.525162517482094,22.945437415977526,23.50985480449264,0.10000000000000002,3.0000160606679065e-22,0.1543619820711171,0.003966930334027993,0.5456592127194059,0.03167389034948125,0.5477468732006789,0.031816246403091324,11.165734792789468,0.7344967304109751,49.093994064159176,3.2388893658839857,50.913002084809946,3.3590124723120423,69.91990705531873,4.6142637535263225,135.61934748517336,8.954417719111262,176.40841179158716,11.650362624515367
0.2652751920347667,2.8860118567004207,2.9178741278965434,4.583961063039721,5.237977419101951,6.320407083576266,11.28017596783108,12.619343316397163,12.98076722114823,22.35091938631684,0.1,1.258865494729139e-23,0.44860202935057164,0.032098199432220545,0.45688615417458245,0.032888688796570024,1.1898150222564519,0.10251636081917119,1.732761614139683,0.15396479160229723,3.2276330383229013,0.29558070663452174,55.760460401458104,5.291895695758832,120.32365618321515,11.447821666361248,148.0228496774708,14.09356003753042,202.99878681619398,76.18479194101013
